Wells,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_B10,1898,1922,2088,2104,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_B11,1964,1987,2173,2191,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_B12,1987,2011,2189,2207,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C01,1797,1821,1967,1977,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C02,1882,1914,2057,2066,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C03,2147,2172,2378,2398,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C04,2187,2219,2406,2425,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C05,2217,2244,2414,2428,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C06,2227,2258,2409,2422,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C07,2006,2028,2169,2185,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C08,1995,2018,2171,2187,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C09,1927,1953,2104,2116,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C10,1907,1931,2095,2111,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C11,1988,2014,2198,2217,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_C12,1982,2002,2183,2203,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D01,1869,1898,2050,2062,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D02,1896,1928,2057,2067,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D03,2168,2193,2398,2418,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D04,2162,2188,2381,2400,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D05,2206,2226,2405,2421,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D06,2257,2286,2441,2458,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D07,2023,2047,2212,2224,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D08,2007,2030,2179,2197,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D09,1936,1964,2113,2125,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D10,1916,1939,2104,2120,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D11,1981,2006,2188,2206,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_D12,1973,1994,2176,2196,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E01,1868,1896,2045,2057,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E02,1872,1898,2031,2041,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E03,2158,2179,2388,2407,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E04,2188,2227,2410,2427,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E05,0,0,0,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E06,2251,2276,2425,2437,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E07,2019,2038,2185,2203,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E08,2032,2054,2204,2219,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E09,1938,1966,2111,2122,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E10,1925,1950,2117,2133,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E11,1989,2014,2196,2213,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_E12,1959,1980,2164,2184,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F01,1896,1927,2063,2073,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F02,1884,1914,2046,2055,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F03,2170,2194,2405,2425,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F04,2184,2208,2396,2414,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F05,2234,2264,2420,2433,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F06,2262,2290,2434,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F07,1987,2014,2169,2184,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F08,2034,2056,2207,2222,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F09,1947,1976,2122,2134,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F10,1928,1952,2118,2134,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F11,1997,2022,2205,2222,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_F12,1970,1991,2178,2197,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G01,1908,1938,2072,2080,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G02,1904,1934,2058,2067,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G03,2165,2191,2397,2416,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G04,2167,2187,2378,2397,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G05,2235,2266,2417,2426,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G06,2265,2299,2429,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G07,2010,2032,2179,2194,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G08,2006,2028,2183,2194,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G09,1950,1979,2126,2137,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G10,1911,1936,2101,2117,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G11,1994,2017,2199,2216,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_G12,1972,1994,2180,2201,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H01,0,0,0,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H02,0,0,0,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H03,2137,2163,2365,2384,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H04,2160,2184,2375,2393,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H05,0,0,0,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H06,2247,2273,2412,0,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H07,1980,2000,2129,2147,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H08,2019,2041,2193,2210,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H09,1896,1923,2077,2088,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H10,1915,1942,2108,2121,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H11,1987,2011,2192,2210,0,0,0,0,0
20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_20190827_testgels_EFSYMB_6_pdma_lpa_3_54_51Run01_H12,1961,1981,2166,2186,0,0,0,0,0
