Row,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
190424_EFSYMB_6_Plate4_54_49_46Run01_H11,2185,2209,2282,2437,0,0,0,0,0
190424_EFSYMB_6_Plate4_54_49_46Run01_H12,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A04,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A05,2174,2187,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A07,2130,2145,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A08,2039,2052,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A09,2064,2079,2314,2324,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A10,2059,2073,2308,2315,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A11,2208,2219,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_A12,2130,2140,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B04,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B05,2152,2165,2433,2441,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B08,2043,2056,2293,2304,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B09,2084,2097,2346,2357,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B10,2053,2067,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B11,2102,2113,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_B12,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C04,2141,2154,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C05,2158,2171,2442,2449,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C08,2057,2069,2311,2322,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C09,2050,2065,2292,2300,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C10,2045,2060,2286,2294,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C11,2215,2228,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_C12,2162,2174,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D04,2077,2089,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D05,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D08,2046,2058,2297,2308,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D09,2067,2081,2310,2321,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D10,2059,2073,2306,2316,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D11,2155,2166,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_D12,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E04,2092,2105,2361,2372,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E05,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E08,2048,2061,2303,2313,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E09,2103,2118,2361,2377,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E10,2055,2070,2289,2299,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E11,2193,2208,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_E12,2179,2189,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F04,2089,2101,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F05,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F08,2050,2063,2305,2314,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F09,2074,2088,2320,2329,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F10,2064,2079,2298,2307,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F11,2174,2186,2462,2473,0,0,0,0,0
20190501_LHR52_60_plate10Run02_F12,2190,2202,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G04,2085,2097,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G05,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G07,2043,2056,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G08,2055,2068,2313,2322,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G09,2064,2078,2311,2322,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G10,2089,2104,2334,2342,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G11,2181,2192,2476,2487,0,0,0,0,0
20190501_LHR52_60_plate10Run02_G12,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H01,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H02,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H03,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H04,2097,2109,2362,2382,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H05,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H06,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H07,0,0,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H08,2060,2073,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H09,2064,2078,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H10,2089,2104,2338,2352,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H11,2185,2196,0,0,0,0,0,0,0
20190501_LHR52_60_plate10Run02_H12,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A02,2163,2198,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A04,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A05,2178,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A08,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_A12,2183,0,2264,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B01,2165,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B02,2157,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B04,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B05,2181,0,2256,2268,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B06,2183,0,2254,2262,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B07,2213,0,2296,2327,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B08,2190,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B11,2282,2360,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_B12,2226,0,2300,2359,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C03,2206,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C04,2241,2319,2330,2345,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C05,2180,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C08,2203,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C09,2270,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C11,2242,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_C12,2214,2288,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D03,2186,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D04,2173,0,2254,2269,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D06,2227,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D08,2204,2236,2278,2321,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D09,2270,2348,2431,2457,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_D12,2277,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E04,2188,0,2264,2275,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E08,2279,0,2358,2384,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E09,2304,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_E12,2239,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F04,2194,2272,2282,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F05,2187,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F07,2208,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F08,2179,2250,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_F12,2253,0,2347,2372,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G04,2191,0,2269,2280,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G08,2230,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_G12,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H01,2237,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H03,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H04,2197,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H07,2207,0,2287,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H08,2246,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H09,2255,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H10,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H11,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_10_Plate28Run01_H12,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A01,2071,2093,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A02,2038,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A03,2133,0,0,2455,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A04,2085,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A05,2062,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A06,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A07,2129,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A08,2031,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A09,2153,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A10,2125,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A11,2147,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_A12,2268,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B01,2057,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B02,2036,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B03,2125,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B04,2060,2071,2219,2232,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B05,2072,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B06,2036,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B07,2103,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B08,2106,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B09,2110,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B10,2152,0,2252,2267,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B11,2095,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_B12,2117,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C03,2070,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C04,2102,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C06,2031,0,2128,2177,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C07,2059,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C08,2062,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C09,2147,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C10,2074,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C11,2150,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_C12,2089,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D01,2050,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D02,0,0,0,0,0,0,0,0,2396
20190502_EFSYMB_16_Plate20Run01_D03,2068,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D04,2057,0,2165,2194,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D05,2085,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D06,2055,0,0,2207,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D07,2040,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D08,2045,2067,2138,2173,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D09,2155,0,2292,2354,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D10,2183,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D11,2151,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_D12,2158,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E02,1999,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E03,2106,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E04,2068,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E05,2040,0,2323,2334,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E06,2053,0,0,2196,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E07,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E08,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E09,2167,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E10,2118,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E11,2131,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_E12,2090,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F02,1977,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F03,2061,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F04,2072,0,2160,2218,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F05,2047,0,0,2195,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F06,2104,2128,2137,2156,2167,2234,2244,2385,0
20190502_EFSYMB_16_Plate20Run01_F07,2077,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F08,2048,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F10,2148,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F11,2069,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_F12,2104,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G01,2056,0,2167,2215,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G02,2001,0,2281,2302,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G03,2069,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G04,2072,0,0,2167,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G05,2049,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G06,2010,2042,2070,2078,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G07,2148,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G08,2086,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G09,2138,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G10,2130,0,2239,2316,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G11,2126,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_G12,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H01,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H02,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H03,2089,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H04,2078,0,0,2226,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H05,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H06,2046,0,2069,2077,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H07,2059,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H08,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H09,0,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H10,2098,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H11,2091,0,0,0,0,0,0,0,0
20190502_EFSYMB_16_Plate20Run01_H12,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A01,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A02,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A03,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A04,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A05,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A06,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A07,2267,2307,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A08,2275,2324,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A09,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A10,2214,2258,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A11,2320,2354,0,2621,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_A12,2358,2389,0,2652,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B01,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B02,2147,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B03,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B04,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B05,2219,2254,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B06,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B07,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B08,2196,2240,0,2455,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B09,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B10,2258,2298,0,2530,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B11,2320,2361,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_B12,2347,2380,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C01,2067,2100,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C02,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C03,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C04,2335,2376,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C05,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C06,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C07,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C08,2253,2300,0,2527,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C09,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C10,2205,2248,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C11,2305,2350,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_C12,2358,2387,0,2651,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_D01,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_D02,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_D03,0,0,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_D04,2227,2269,0,0,0,0,0,0,0
20190502_LHR2_30_Plate16Run01_D05,0,0,0,0,0,0,0,0,0
