Wells,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9
20190814_LHR52_3_plate32_54_51Run01_B06,1768,1781,1814,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B07,1833,1900,2069,2104,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_B12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C01,1764,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C02,1758,1859,1882,2018,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C03,1752,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C04,1812,1891,2089,2101,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C05,1791,2114,2125,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C06,1793,1827,1849,1873,1926,2059,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C07,1792,1809,1829,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_C12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D01,1831,1856,2053,2075,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D02,1805,1886,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D03,1810,1886,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D04,1776,1801,1855,1876,2055,2066,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D05,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D06,1804,1837,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D07,1875,1926,2099,2120,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_D12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E01,1764,1795,1882,2024,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E02,1800,1866,2084,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E03,1758,1872,2018,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E04,1840,2117,2130,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E05,1797,1804,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E06,1831,1863,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E07,1797,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_E12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F01,1791,1886,1908,2042,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F02,1803,1911,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F03,1736,1757,2106,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F04,1800,2082,2093,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F05,1790,1814,1853,0,2044,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F06,1839,1852,1994,2011,2099,2104,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F07,1877,1944,2100,2119,2133,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_F12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G01,1801,1816,1825,1894,1918,2049,2112,0,0
20190814_LHR52_3_plate32_54_51Run01_G02,1801,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G03,1764,1790,1858,1979,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G04,1783,1809,1883,2064,2075,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G05,1785,1814,1857,2000,2018,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G06,1866,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G07,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_G12,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H01,1734,1752,1759,1857,1975,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H02,1813,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H03,1806,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H04,1758,1770,1785,2036,2048,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H05,1778,1805,1989,2008,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H06,1829,1842,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H07,1818,1890,1987,2085,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H08,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H09,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H10,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H11,0,0,0,0,0,0,0,0,0
20190814_LHR52_3_plate32_54_51Run01_H12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A01,1774,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A02,1780,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A03,1752,1896,1936,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A04,1761,1912,1947,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A05,1999,2021,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A06,1816,1832,1969,2009,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A07,1813,2012,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_A12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B01,1788,1830,1935,1973,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B02,1828,1863,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B03,1743,1889,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B04,1771,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B05,2000,2022,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B06,1994,2018,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B07,1956,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_B12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C01,1712,1729,1750,1856,1895,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C02,1779,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C03,1758,1902,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C04,1774,1957,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C05,2005,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C06,2009,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C07,1943,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_C12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D01,1783,1927,1948,1966,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D02,1801,1819,1951,1989,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D03,1771,1915,1956,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D04,1939,1986,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D05,1808,1816,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D06,2013,2036,2060,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D07,1805,1960,2000,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_D12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E01,1787,1934,1973,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E02,1775,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E03,1761,1903,1943,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E04,1795,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E05,2011,2033,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E06,2037,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E07,1814,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_E12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F01,1797,1817,1946,1985,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F02,1792,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F03,1756,1941,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F04,1949,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F05,2005,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F06,1816,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F07,1804,1823,1965,2004,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_F12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G01,1815,1962,2001,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G02,1817,1835,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G03,1951,1973,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G04,1944,1965,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G05,1997,2020,2049,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G06,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G07,1794,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_G12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H01,1768,1785,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H02,1828,1977,2015,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H03,1753,1893,1931,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H04,1929,1949,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H05,1992,2014,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H06,1814,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H07,1954,2182,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_54_51Run01_H12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A01,1758,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A02,1756,1931,1966,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A03,1736,1746,1922,1955,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A04,1749,1922,1955,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A05,1982,2010,2027,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A06,1789,1807,1966,2001,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A07,1792,2003,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_A12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B01,1770,1952,1984,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B02,1765,1818,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B03,1734,1909,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B04,1753,1923,1959,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B05,2003,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B06,1992,2007,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B07,1837,2025,2066,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_B12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C01,1699,1718,1874,1905,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C02,1757,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C03,1748,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C04,1755,1961,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C05,2009,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C06,2009,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C07,1853,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_C12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D01,1758,1939,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D02,1763,1776,1948,1984,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D03,1764,1936,1974,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D04,1945,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D05,1792,1803,1988,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D06,2011,2025,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D07,1781,1960,1994,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_D12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E01,1762,1809,1940,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E02,1752,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E03,1756,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E04,1770,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E05,2030,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E06,2039,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E07,1801,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_E12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F01,1761,1773,1946,1983,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F02,1762,1773,1944,1980,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F03,1745,1953,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F04,1958,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F05,2015,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F06,1797,1972,2009,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F07,1781,1960,1991,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_F12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G01,1775,1790,1960,1997,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G02,1763,1777,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G03,1966,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G04,1951,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G05,2000,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G06,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G07,1772,1952,1984,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_G12,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H01,1710,1726,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H02,1774,1786,1956,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H03,1742,1912,1948,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H04,1941,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H05,1994,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H06,1794,1966,2001,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H07,1820,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H08,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H09,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H10,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H11,0,0,0,0,0,0,0,0,0
20190814_SEH1581_1_plate22_56_53Run01_H12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A01,2037,2082,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A02,1983,2015,2052,2098,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A03,1984,2029,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A04,1986,2023,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A05,1952,2004,2048,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A06,2039,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A07,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_A12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B01,1846,1990,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B02,1874,1998,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B03,1830,1965,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B04,1840,1960,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B05,1835,1965,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B06,1848,1960,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B07,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_B12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C01,1850,1862,1932,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C02,1937,1958,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C03,1890,1986,1991,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C04,1899,1924,1994,2001,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C05,1839,1925,2001,2005,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C06,1840,1901,1917,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C07,1845,1901,1921,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C08,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C09,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C10,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C11,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_C12,0,0,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D01,1921,1985,2019,2046,2110,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D02,1955,2037,0,0,0,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D03,1892,1987,2012,2027,2080,0,0,0,0
20190913_GradientPCR_1_58_55Run01_D04,1870,1881,1918,1967,1993,0,0,0,0
